,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,[inaudible 00:00:00]Don't put your hands in your mouth.,0,0.0,2019-04-08 19:11:33,
1,Speaker 2,0 days 00:00:00.000000000,"Okay, you can start reading now.",0,0.0,2019-04-08 19:11:33,
2,parent,0 days 00:00:19.000000000,Okay. Let's pick a book. Which one should we do? Do you want to try Goodnight Moon? Have you read that one before?,570,19.0,2019-04-08 19:11:52, Which one should we do::: Do you want to try Goodnight Moon::: Have you read that one before
3,child,0 days 00:00:29.000000000,Yeah. I want...,870,29.0,2019-04-08 19:12:02,
4,parent,0 days 00:00:29.000000000,"Okay, you pick.",870,29.0,2019-04-08 19:12:02,
5,child,0 days 00:00:36.000000000,Are You My Mother?,1080,36.0,2019-04-08 19:12:09,Are You My Mother
6,parent,0 days 00:00:41.000000000,“Are You My Mother?” Okay. What do you see in this picture?,1230,41.0,2019-04-08 19:12:14,“Are You My Mother::: What do you see in this picture
7,child,0 days 00:00:48.000000000,I'm looking at the mommy getting a worm.,1440,48.0,2019-04-08 19:12:21,
8,parent,0 days 00:00:49.000000000,Yeah. The mama bird getting a worm? Are You My Mother? by P.D. Eastman. Let me try asking you to read just the first part.,1470,49.0,2019-04-08 19:12:22, The mama bird getting a worm::: Are You My Mother
9,child,0 days 00:01:06.000000000,No.,1980,66.0,2019-04-08 19:12:39,
10,parent,0 days 00:01:06.000000000,"Look at that, the mother bird... Do you want to try it?",1980,66.0,2019-04-08 19:12:39, Do you want to try it
11,child,0 days 00:01:07.000000000,The mother bird.,2010,67.0,2019-04-08 19:12:40,
12,parent,0 days 00:01:15.000000000,What's that one?,2250,75.0,2019-04-08 19:12:48,What's that one
13,child,0 days 00:01:21.000000000,Sat on her egg?,2430,81.0,2019-04-08 19:12:54,Sat on her egg
14,parent,0 days 00:01:25.000000000,"Yeah, very good! The mother bird sat on her egg. That was good reading. When did you learn how to read those words? Good job. The mother bird sat on her egg. The egg jumped! Started moving. ""Uh-oh,"" said the mother bird. My baby will be here. He will want to eat. ""I must get something for my baby bird to eat,"" she said, ""I will be back."" And then what does she do?",2550,85.0,2019-04-08 19:12:58," When did you learn how to read those words:::  she said,  And then what does she do"
15,child,0 days 00:01:58.000000000,Get some food.,3540,118.0,2019-04-08 19:13:31,
16,parent,0 days 00:01:59.000000000,"She went... Yeah, she flew off to find some food. So away she went. The egg jumped. It jumped and jumped and jumped! And... what happened?",3570,119.0,2019-04-08 19:13:32, what happened
17,child,0 days 00:02:11.000000000,It cracked.,3930,131.0,2019-04-08 19:13:44,
18,parent,0 days 00:02:12.000000000,It cracked open and then the baby bird. Out came the baby bird! What did the baby bird say? Can you read that part?,3960,132.0,2019-04-08 19:13:45, Out came the baby bird! What did the baby bird say::: Can you read that part
19,child,0 days 00:02:25.000000000,"""Where's my mother?""",4350,145.0,2019-04-08 19:13:58,
