,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:00.000000000,How we made them to be scary?,0,0.0,2019-03-15 11:17:38,How we made them to be scary
1,parent,0 days 00:00:02.000000000,I don't know.,60,2.0,2019-03-15 11:17:40,
2,child,0 days 00:00:10.000000000,[inaudible 00:00:10] there's a little train named [inaudible 00:00:14],300,10.0,2019-03-15 11:17:48,
3,parent,0 days 00:00:17.000000000,You're silly!,510,17.0,2019-03-15 11:17:55,
4,child,0 days 00:00:20.000000000,And she loved going with toys.,600,20.0,2019-03-15 11:17:58,
5,parent,0 days 00:00:35.000000000,"Go back, we won't be able to read you're like half-way through the story.",1050,35.0,2019-03-15 11:18:13,
6,child,0 days 00:00:39.000000000,I'm back.,1170,39.0,2019-03-15 11:18:17,
7,parent,0 days 00:00:40.000000000,Your back.,1200,40.0,2019-03-15 11:18:18,
8,child,0 days 00:00:40.000000000,"Is it time to read, mom?",1200,40.0,2019-03-15 11:18:18,"Is it time to read, mom"
9,parent,0 days 00:00:43.000000000,Almost.,1290,43.0,2019-03-15 11:18:21,
10,child,0 days 00:00:44.000000000,Now is it?,1320,44.0,2019-03-15 11:18:22,Now is it
11,parent,0 days 00:00:46.000000000,"I don't know. Ask the girls, say excuse me.",1380,46.0,2019-03-15 11:18:24,
12,child,0 days 00:00:49.000000000,Excuse me is it time to read.,1470,49.0,2019-03-15 11:18:27,
13,Speaker 3,0 days 00:00:51.000000000,One second.,1530,51.0,2019-03-15 11:18:29,
14,parent,0 days 00:00:53.000000000,Okay.,1590,53.0,2019-03-15 11:18:31,
15,child,0 days 00:00:53.000000000,Mommy!,1590,53.0,2019-03-15 11:18:31,
16,parent,0 days 00:00:57.000000000,I love you!,1710,57.0,2019-03-15 11:18:35,
17,child,0 days 00:00:57.000000000,I love you grandma.,1710,57.0,2019-03-15 11:18:35,
18,parent,0 days 00:00:59.000000000,I'm not grandma.,1770,59.0,2019-03-15 11:18:37,
19,Speaker 3,0 days 00:00:59.000000000,Now it's time to read.,1770,59.0,2019-03-15 11:18:37,
20,parent,0 days 00:01:00.000000000,"Oh, its time to read. You ready to do pages?",1800,60.0,2019-03-15 11:18:38, You ready to do pages
21,parent,0 days 00:01:02.000000000,Oh hold on I didn't read it yet,1860,62.0,2019-03-15 11:18:40,
22,parent,0 days 00:01:05.000000000,Okay.,1950,65.0,2019-03-15 11:18:43,
23,parent,0 days 00:01:06.000000000,"Chug, chug, chug. Puff, puff, puff. Ding-dong ding-dong. The little train rumbled over the tracks. She was..... happy. She was a happy little train for she had such jolly load to carry her cars were filled with good things for boys and girls.",1980,66.0,2019-03-15 11:18:44,
24,parent,0 days 00:01:23.000000000,Next page.,2490,83.0,2019-03-15 11:19:01,
25,parent,0 days 00:01:26.000000000,"There were toy animals: giraffes with long necks, teddy bears with almost no necks at all, and even a baby elephant.",2580,86.0,2019-03-15 11:19:04,
26,parent,0 days 00:01:35.000000000,Where's the baby elephant?,2850,95.0,2019-03-15 11:19:13,Where's the baby elephant
27,child,0 days 00:01:37.000000000,There.,2910,97.0,2019-03-15 11:19:15,
28,parent,0 days 00:01:37.000000000,"Then there were dolls: dolls with blue eyes and yellow curls, dolls with brown eyes and brown bobbed heads, and the funniest little toy clown you ever saw.",2910,97.0,2019-03-15 11:19:15,
29,parent,0 days 00:01:52.000000000,"And there were cars full of toy engines, airplanes, tops, jack knives, picture puzzles, books, and every kind of thing boys and girls could want.",3360,112.0,2019-03-15 11:19:30,
30,child,0 days 00:02:04.000000000,This one.,3720,124.0,2019-03-15 11:19:42,
31,parent,0 days 00:02:08.000000000,"But that was not all, some of the cars were filled with good things for boys and girls to eat. Big golden oranges, red-cheeked apples, bottles of creamy milk for their breakfast, fresh spinach for their dinners, peppermint drops and lollipops for after-meal treats.",3840,128.0,2019-03-15 11:19:46,
32,parent,0 days 00:02:30.000000000,The little train was carrying all these wonderful things to the good little boys and girls to the other side of the mountian.she puffed along merrily.,4500,150.0,2019-03-15 11:20:08,
33,parent,0 days 00:02:40.000000000,"Then all of a sudden she came to a jerk. She simply could not go another inch. She tried and she tried, But her wheels would not turn.",4800,160.0,2019-03-15 11:20:18,
34,parent,0 days 00:02:50.000000000,What happened?,5100,170.0,2019-03-15 11:20:28,What happened
35,child,0 days 00:02:50.000000000,She sad.,5100,170.0,2019-03-15 11:20:28,
36,parent,0 days 00:02:53.000000000,She is sad. Did she get stuck?,5190,173.0,2019-03-15 11:20:31, Did she get stuck
37,child,0 days 00:02:55.000000000,Yeah because there's toys in her way.,5250,175.0,2019-03-15 11:20:33,
38,parent,0 days 00:02:58.000000000,Yeah okay next page.,5340,178.0,2019-03-15 11:20:36,
39,child,0 days 00:02:59.000000000,Maybe she can drive over the toys.,5370,179.0,2019-03-15 11:20:37,
40,parent,0 days 00:03:02.000000000,That wouldn't be nice.,5460,182.0,2019-03-15 11:20:40,
41,parent,0 days 00:03:05.000000000,What were those good little boys and girls on the other side of the mountain going to do without their wonderful toys to play with and the good food to eat?,5550,185.0,2019-03-15 11:20:43,What were those good little boys and girls on the other side of the mountain going to do without their wonderful toys to play with and the good food to eat
42,parent,0 days 00:03:13.000000000,Next page.,5790,193.0,2019-03-15 11:20:51,
43,parent,0 days 00:03:17.000000000,"“Here comes a shiny new engine,” said the funny little clown who jumped over the train. "" Let us ask him to help us.” so all the dolls and toys cried out together. “Please, shiny new engine, would you please pull our train.”",5910,197.0,2019-03-15 11:20:55,
44,parent,0 days 00:03:33.000000000,Next page.,6390,213.0,2019-03-15 11:21:11,
45,parent,0 days 00:03:35.000000000,"“Over the mountain? Our engine has broke down and the boys and the girls on the other side won't have toys to play with or good food to eat unless, you help.”",6450,215.0,2019-03-15 11:21:13,“Over the mountain
46,parent,0 days 00:03:44.000000000,"But the shiny new engine snorted. ""I pull you? I am a Passenger train. I have just carried a fine big train over the mountain, with more cars then you have ever dreamed of. My train had sleeping cars, with comfortable berths.""",6720,224.0,2019-03-15 11:21:22,
47,parent,0 days 00:04:05.000000000,What's a berth again? Do you remember? A bed.,7350,245.0,2019-03-15 11:21:43,What's a berth again::: Do you remember
48,parent,0 days 00:04:10.000000000,"""And dining cars, with waiters that bring whatever hungry people want to eat; and parlor cars in which people sit in soft arm chairs and look out the big plate-glass windows. I pull the likes of you? Indeed not!""",7500,250.0,2019-03-15 11:21:48,
49,parent,0 days 00:04:24.000000000,Is he a mean train?,7920,264.0,2019-03-15 11:22:02,Is he a mean train
50,child,0 days 00:04:25.000000000,Mm-hmm (affirmative).,7950,265.0,2019-03-15 11:22:03,
51,parent,0 days 00:04:26.000000000,"Yeah, he should be friendlier.",7980,266.0,2019-03-15 11:22:04,
52,parent,0 days 00:04:29.000000000,And off he steamed to the roundhouse where engines lived and where they are not busy.,8070,269.0,2019-03-15 11:22:07,
53,parent,0 days 00:04:34.000000000,"How sad the little train and all the dolls and toys felt. Then the little clown out, ""the passenger engine is not the only one in the world. Here is another engine coming, a great big strong one. Let us ask him to help us.”",8220,274.0,2019-03-15 11:22:12,
54,parent,0 days 00:04:49.000000000,"The little toy clown waved his flag, and the big strong engine stopped. ""Please, oh please, big engine."" Cried out the dolls and toys together. ""won't you please pull our train over the mountain? Our engine is broken down and the good little boys and girls on the other side, won't have any toys to play with or good food to eat, unless you help us.""",8670,289.0,2019-03-15 11:22:27,
55,parent,0 days 00:05:14.000000000,"But the big strong engine bellowed “I am a freight engine! I have just pulled a big train loaded with big machines, over the mountain. These machines print books and newspapers for grown ups to read. I am a very important engine indeed. I won't pull the likes of you!”",9420,314.0,2019-03-15 11:22:52,
56,parent,0 days 00:05:36.000000000,"And the freight engine puffed indignantly to that round house. The little train and all the dolls and toys were very, very sad. “Cheer up!” Cried the little toy clown. “Here comes another. He looks very old and tired, but our train is so little, perhaps he will help.”",10080,336.0,2019-03-15 11:23:14,
57,parent,0 days 00:05:56.000000000,Do you think he will help? Do you think he will?,10680,356.0,2019-03-15 11:23:34,Do you think he will help::: Do you think he will
58,child,0 days 00:05:58.000000000,Mm-hmm (affirmative).,10740,358.0,2019-03-15 11:23:36,
59,parent,0 days 00:05:59.000000000,"So the little toy clown waved his flag, and the dingy, rusty old engine stopped. ""Please, kind engine,"" cried all the dolls and toys together. “Won't you please pull our train over the mountain? Our engine has broke down and the boys and the girls on the other side won't have any toys to play with or any good food to eat unless, you help.”",10770,359.0,2019-03-15 11:23:37, “Won't you please pull our train over the mountain
60,parent,0 days 00:06:23.000000000,What do you think he's going to say?,11490,383.0,2019-03-15 11:24:01,What do you think he's going to say
61,child,0 days 00:06:24.000000000,No.,11520,384.0,2019-03-15 11:24:02,
62,parent,0 days 00:06:27.000000000,Go to the next page.,11610,387.0,2019-03-15 11:24:05,
63,parent,0 days 00:06:30.000000000,"But the rusty old engine sighed. ""I am so tired, I must rest my weary wheels, I cannot pull even a little a train as yours over the mountain. I can not. I can not. I can not.""",11700,390.0,2019-03-15 11:24:08,
64,parent,0 days 00:06:47.000000000,"And off he rumbled to the roundhouse chugging ""I can not. I can not. I can not.""",12210,407.0,2019-03-15 11:24:25,
65,parent,0 days 00:06:56.000000000,"Then indeed the little train was very, very sad and the dolls and the toys were ready to cry.",12480,416.0,2019-03-15 11:24:34,
66,parent,0 days 00:07:01.000000000,That's so sad,12630,421.0,2019-03-15 11:24:39,
67,parent,0 days 00:07:05.000000000,"But the little clown called out, ""here is another engine coming, The little blue engine, a very little one. Maybe she will help us.""",12750,425.0,2019-03-15 11:24:43,
68,parent,0 days 00:07:15.000000000,What do you think she will do?,13050,435.0,2019-03-15 11:24:53,What do you think she will do
69,child,0 days 00:07:16.000000000,She will say. Yes!,13080,436.0,2019-03-15 11:24:54,
70,parent,0 days 00:07:19.000000000,"the little engine came chug, chug chugging along, when she saw the little clowns flag she stopped quickly.",13170,439.0,2019-03-15 11:24:57,
71,parent,0 days 00:07:29.000000000,"""what is the matter my friends?"" She asked kindly. ""Oh little blue engine!"" Cried the dolls and toys. ""When you pull us over the mountain our engine has broken down the.""",13470,449.0,2019-03-15 11:25:07,
72,child,0 days 00:07:44.000000000,Toys.,13920,464.0,2019-03-15 11:25:22,
73,parent,0 days 00:07:45.000000000,You going to make the story up. Go ahead.,13950,465.0,2019-03-15 11:25:23,
74,child,0 days 00:07:49.000000000,No.,14070,469.0,2019-03-15 11:25:27,
75,parent,0 days 00:07:49.000000000,"The boys and girls on the other side, won't have any toys to play with or any good food to eat unless you help us. Please, please, help us blue little engine.""",14070,469.0,2019-03-15 11:25:27,
76,parent,0 days 00:08:02.000000000,"""I am not very big,"" said the little blue engine. ""They use me only to switch trains in the yard. I have never been over on a mountain."" ""But we must get over the mountain before the children awake"" said all the dolls and toys.",14460,482.0,2019-03-15 11:25:40,
77,parent,0 days 00:08:15.000000000,"The very little engine looked up and saw the tears on the dolls eyes, and she thought of the good little boys and girls on the other side of the mountain, who would not have any toys or good food unless she helped. Then she said ""I think I can. I think I can. I think I can."" And she hitched herself to the little train.",14850,495.0,2019-03-15 11:25:53,
78,parent,0 days 00:08:36.000000000,"She tugged and pulled and pulled and tugged, and slowly, slowly they started off.",15480,516.0,2019-03-15 11:26:14,
79,parent,0 days 00:08:44.000000000,"The toy clown jumped aboard, and all the dolls and toy animals began to smile and cheer. ""Hooray!""",15720,524.0,2019-03-15 11:26:22,
80,parent,0 days 00:08:51.000000000,You do the next page?,15930,531.0,2019-03-15 11:26:29,You do the next page
81,parent,0 days 00:08:56.000000000,"Puff, puff, chug, chug, went the little blue engine. ""I think I can.""",16080,536.0,2019-03-15 11:26:34,
82,parent,0 days 00:09:03.000000000,Say it.,16290,543.0,2019-03-15 11:26:41,
83,parent,0 days 00:09:03.000000000,"""I think I can, I think I can, I think I can I think I can I think I can,""",16290,543.0,2019-03-15 11:26:41,
84,parent,0 days 00:09:05.000000000,One more,16350,545.0,2019-03-15 11:26:43,
85,parent,0 days 00:09:07.000000000,"""I think I can.""",16410,547.0,2019-03-15 11:26:45,
86,parent,0 days 00:09:11.000000000,"Up, up, up. Faster and faster and faster and faster. The little engine climbed until they reached the top of the mountain.",16530,551.0,2019-03-15 11:26:49,
87,parent,0 days 00:09:24.000000000,Do you think they were happy or sad?,16920,564.0,2019-03-15 11:27:02,Do you think they were happy or sad
88,child,0 days 00:09:26.000000000,Happy.,16980,566.0,2019-03-15 11:27:04,
89,parent,0 days 00:09:28.000000000,Next page.,17040,568.0,2019-03-15 11:27:06,
90,parent,0 days 00:09:31.000000000,"Down in the valley, lay the city. ""Hooray, hooray,"" cried the funny little clown and all the dolls and toys.""The good little boys and girls in the city will be happy because you helped us, kind, little blue engine.""",17130,571.0,2019-03-15 11:27:09,
91,parent,0 days 00:09:53.000000000,And the little blue engine smiled and seemed to say as she puffed steadily down the mountain.,17790,593.0,2019-03-15 11:27:31,
92,parent,0 days 00:09:59.000000000,"""I thought I could thought I could, I thought I could, I thought I could, I thought I could.""",17970,599.0,2019-03-15 11:27:37,
93,parent,0 days 00:10:04.000000000,The end.,18120,604.0,2019-03-15 11:27:42,
94,parent,0 days 00:10:06.000000000,Good job,18180,606.0,2019-03-15 11:27:44,
95,parent,0 days 00:10:08.000000000,Lets find another one. Want to go back to the bookshelf.,18240,608.0,2019-03-15 11:27:46,
96,parent,0 days 00:10:13.000000000,All right let's see. Which one do you want to read?,18390,613.0,2019-03-15 11:27:51, Which one do you want to read
97,child,0 days 00:10:14.000000000,This one.,18420,614.0,2019-03-15 11:27:52,
