,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,"Shall we read Dr. Seuss? Cat in the Hat. Oh, wow. I know you love this book.",0,0.0,2019-05-17 20:13:00, Seuss
1,child,0 days 00:00:08.000000000,The sun did not shine.,240,8.0,2019-05-17 20:13:08,
2,parent,0 days 00:00:20.000000000,Shine.,600,20.0,2019-05-17 20:13:20,
3,child,0 days 00:00:21.000000000,It was too wet to play.,630,21.0,2019-05-17 20:13:21,
4,parent,0 days 00:00:24.000000000,Play.,720,24.0,2019-05-17 20:13:24,
5,child,0 days 00:00:25.000000000,So we sat in the house all the-,750,25.0,2019-05-17 20:13:25,
6,parent,0 days 00:00:30.000000000,All that.,900,30.0,2019-05-17 20:13:30,
7,child,0 days 00:00:30.000000000,All that cold-,900,30.0,2019-05-17 20:13:30,
8,parent,0 days 00:00:30.000000000,"Cold, cold.",900,30.0,2019-05-17 20:13:30,
9,child,0 days 00:00:30.000000000,Cold day.,900,30.0,2019-05-17 20:13:30,
10,parent,0 days 00:00:30.000000000,Wet day.,900,30.0,2019-05-17 20:13:30,
11,child,0 days 00:00:30.000000000,Wet day.,900,30.0,2019-05-17 20:13:30,
12,parent,0 days 00:00:43.000000000,Okay.,1290,43.0,2019-05-17 20:13:43,
13,Speaker 3,0 days 00:00:45.000000000,"Okay, you can start if you are [crosstalk 00:00:52]",1350,45.0,2019-05-17 20:13:45,
14,child,0 days 00:00:55.000000000,It sat.,1650,55.0,2019-05-17 20:13:55,
15,parent,0 days 00:00:59.000000000,Sat.,1770,59.0,2019-05-17 20:13:59,
16,child,0 days 00:00:59.000000000,It sat.,1770,59.0,2019-05-17 20:13:59,
17,parent,0 days 00:00:59.000000000,I sat.,1770,59.0,2019-05-17 20:13:59,
18,child,0 days 00:01:01.000000000,I sat there with Sally.,1830,61.0,2019-05-17 20:14:01,
19,parent,0 days 00:01:03.000000000,Sally.,1890,63.0,2019-05-17 20:14:03,
20,child,0 days 00:01:06.000000000,We sat there with-,1980,66.0,2019-05-17 20:14:06,
21,parent,0 days 00:01:06.000000000,We too.,1980,66.0,2019-05-17 20:14:06,
22,child,0 days 00:01:07.000000000,And I said how I would-,2010,67.0,2019-05-17 20:14:07,
23,parent,0 days 00:01:15.000000000,Wished. How I wished.,2250,75.0,2019-05-17 20:14:15,
24,child,0 days 00:01:15.000000000,How I wished.,2250,75.0,2019-05-17 20:14:15,
25,parent,0 days 00:01:15.000000000,How I wish.,2250,75.0,2019-05-17 20:14:15,
26,child,0 days 00:01:15.000000000,"To, to we had something to do.",2250,75.0,2019-05-17 20:14:15,
27,parent,0 days 00:01:40.000000000,How I wish we had something to do.,3000,100.0,2019-05-17 20:14:40,
28,child,0 days 00:01:41.000000000,And too.,3030,101.0,2019-05-17 20:14:41,
29,parent,0 days 00:01:41.000000000,Too wet to go out.,3030,101.0,2019-05-17 20:14:41,
30,child,0 days 00:01:43.000000000,Too wet to go out and too cold to play ball.,3090,103.0,2019-05-17 20:14:43,
31,parent,0 days 00:01:45.000000000,Mm-hmm (affirmative),3150,105.0,2019-05-17 20:14:45,
32,child,0 days 00:01:47.000000000,So we sat in the house we did not-,3210,107.0,2019-05-17 20:14:47,
33,parent,0 days 00:01:53.000000000,We did.,3390,113.0,2019-05-17 20:14:53,
34,child,0 days 00:01:54.000000000,"Note, nothing.",3420,114.0,2019-05-17 20:14:54,
35,parent,0 days 00:01:57.000000000,Nothing at all.,3510,117.0,2019-05-17 20:14:57,
36,child,0 days 00:01:57.000000000,At all,3510,117.0,2019-05-17 20:14:57,
37,parent,0 days 00:02:00.000000000,Where are they sitting?,3600,120.0,2019-05-17 20:15:00,Where are they sitting
38,child,0 days 00:02:01.000000000,Just there.,3630,121.0,2019-05-17 20:15:01,
39,parent,0 days 00:02:02.000000000,What are they doing?,3660,122.0,2019-05-17 20:15:02,What are they doing
40,child,0 days 00:02:06.000000000,Is a fish [inaudible 00:02:06].,3780,126.0,2019-05-17 20:15:06,
41,parent,0 days 00:02:06.000000000,Yeah even the fish doesn't have anything to do. And what about their bicycle and the tennis racket and the ball?,3780,126.0,2019-05-17 20:15:06, And what about their bicycle and the tennis racket and the ball
42,child,0 days 00:02:15.000000000,No.,4050,135.0,2019-05-17 20:15:15,
43,parent,0 days 00:02:15.000000000,Do you want to go pee?,4050,135.0,2019-05-17 20:15:15,Do you want to go pee
44,child,0 days 00:02:16.000000000,No.,4080,136.0,2019-05-17 20:15:16,
45,parent,0 days 00:02:16.000000000,Okay.,4080,136.0,2019-05-17 20:15:16,
46,child,0 days 00:02:16.000000000,So all we could do was-,4080,136.0,2019-05-17 20:15:16,
47,parent,0 days 00:02:26.000000000,To.,4380,146.0,2019-05-17 20:15:26,
48,child,0 days 00:02:27.000000000,"Was to sit, sit, sit, sit. And we did not.",4410,147.0,2019-05-17 20:15:27,
49,parent,0 days 00:02:36.000000000,Not.,4680,156.0,2019-05-17 20:15:36,
50,child,0 days 00:02:36.000000000,Not like it.,4680,156.0,2019-05-17 20:15:36,
51,parent,0 days 00:02:36.000000000,Like it.,4680,156.0,2019-05-17 20:15:36,
52,child,0 days 00:02:38.000000000,Not-,4740,158.0,2019-05-17 20:15:38,
53,parent,0 days 00:02:38.000000000,One little bit.,4740,158.0,2019-05-17 20:15:38,
54,child,0 days 00:02:46.000000000,One little bit. And then something was boom.,4980,166.0,2019-05-17 20:15:46,
55,parent,0 days 00:02:57.000000000,Something. Went.,5310,177.0,2019-05-17 20:15:57,
56,child,0 days 00:02:58.000000000,Went boom.,5340,178.0,2019-05-17 20:15:58,
57,parent,0 days 00:02:58.000000000,Bump.,5340,178.0,2019-05-17 20:15:58,
58,child,0 days 00:02:58.000000000,Bump.,5340,178.0,2019-05-17 20:15:58,
59,parent,0 days 00:02:58.000000000,And something went bump.,5340,178.0,2019-05-17 20:15:58,
60,child,0 days 00:02:58.000000000,Bump. Mad.,5340,178.0,2019-05-17 20:15:58,
61,parent,0 days 00:02:58.000000000,How.,5340,178.0,2019-05-17 20:15:58,
62,child,0 days 00:02:58.000000000,How that-,5340,178.0,2019-05-17 20:15:58,
63,parent,0 days 00:02:58.000000000,Bump.,5340,178.0,2019-05-17 20:15:58,
64,child,0 days 00:03:06.000000000,How that bump.,5580,186.0,2019-05-17 20:16:06,
65,parent,0 days 00:03:13.000000000,Made.,5790,193.0,2019-05-17 20:16:13,
66,child,0 days 00:03:13.000000000,Made us jump.,5790,193.0,2019-05-17 20:16:13,
67,parent,0 days 00:03:14.000000000,Jump. What happened here?,5820,194.0,2019-05-17 20:16:14, What happened here
68,parent,0 days 00:03:23.000000000,Do you want to go pee?,6090,203.0,2019-05-17 20:16:23,Do you want to go pee
69,child,0 days 00:03:24.000000000,No.,6120,204.0,2019-05-17 20:16:24,
70,parent,0 days 00:03:25.000000000,Sure?,6150,205.0,2019-05-17 20:16:25,Sure
71,child,0 days 00:03:26.000000000,Sure.,6180,206.0,2019-05-17 20:16:26,
72,parent,0 days 00:03:34.000000000,Okay. All right. Who's that?,6420,214.0,2019-05-17 20:16:34, Who's that
73,child,0 days 00:03:35.000000000,Well.,6450,215.0,2019-05-17 20:16:35,
74,parent,0 days 00:03:35.000000000,We.,6450,215.0,2019-05-17 20:16:35,
75,child,0 days 00:03:35.000000000,Okay you read it.,6450,215.0,2019-05-17 20:16:35,
76,parent,0 days 00:03:36.000000000,"We moved then we saw him stepping on the mat. We looked and we saw him, the cat in the hat. Then he said to us why do you sit there like that. I know it is wet and the sun is not sunny but we can have lots of good fun that is funny. Okay. I know some good games we could play said the cat. I know some new tricks said the cat in the hat. A lot of good tricks. I will show them to you. Your mother will not mind at all if I do. What's he doing?",6480,216.0,2019-05-17 20:16:36, What's he doing
77,child,0 days 00:04:27.000000000,Bad tricks.,8010,267.0,2019-05-17 20:17:27,
78,parent,0 days 00:04:27.000000000,How do you know they are bad?,8010,267.0,2019-05-17 20:17:27,How do you know they are bad
79,child,0 days 00:04:34.000000000,Because then everything will fall.,8220,274.0,2019-05-17 20:17:34,
80,parent,0 days 00:04:37.000000000,Oh is that right? Let's see. Then Sally and I did not know what to say. Our mother was out of the house for the day. Where had mother gone? Prana? Do you know?,8310,277.0,2019-05-17 20:17:37,Oh is that right::: Where had mother gone::: Prana::: Do you know
81,child,0 days 00:04:48.000000000,Work.,8640,288.0,2019-05-17 20:17:48,
82,parent,0 days 00:04:50.000000000,Work? Maybe work.,8700,290.0,2019-05-17 20:17:50,Work
83,child,0 days 00:04:51.000000000,Yeah it was really work.,8730,291.0,2019-05-17 20:17:51,
84,parent,0 days 00:04:53.000000000,"Yeah it could have been work. But our fish said, no no make that cat go away. Tell that cat in the hat you do not want to play. He should not be here. He should not be about. He should not be here when your mother is out. So is the fish telling him something?",8790,293.0,2019-05-17 20:17:53, So is the fish telling him something
85,child,0 days 00:05:16.000000000,Yeah.,9480,316.0,2019-05-17 20:18:16,
86,parent,0 days 00:05:17.000000000,What is he doing? Is he warning?,9510,317.0,2019-05-17 20:18:17,What is he doing::: Is he warning
87,child,0 days 00:05:19.000000000,"Yes. He's like planning to make a sign, no cat.",9570,319.0,2019-05-17 20:18:19,
88,parent,0 days 00:05:28.000000000,No cat? Oh.,9840,328.0,2019-05-17 20:18:28,No cat
89,child,0 days 00:05:29.000000000,No cat.,9870,329.0,2019-05-17 20:18:29,
90,parent,0 days 00:05:29.000000000,But why is the fish afraid?,9870,329.0,2019-05-17 20:18:29,But why is the fish afraid
91,child,0 days 00:05:31.000000000,Because then-,9930,331.0,2019-05-17 20:18:31,
92,parent,0 days 00:05:32.000000000,Why's the fish [inaudible 00:05:33]?,9960,332.0,2019-05-17 20:18:32,Why's the fish [inaudible 00:05:33]
93,child,0 days 00:05:33.000000000,Because he'll do really bad tricks and he will even do it with him.,9990,333.0,2019-05-17 20:18:33,
94,parent,0 days 00:05:42.000000000,Oh.,10260,342.0,2019-05-17 20:18:42,
95,child,0 days 00:05:42.000000000,So.,10260,342.0,2019-05-17 20:18:42,
96,parent,0 days 00:05:45.000000000,No. No. Have no fear. Have no fear said the cat. My tricks are not bad said the cat in the hat.,10350,345.0,2019-05-17 20:18:45,
97,child,0 days 00:05:52.000000000,They are bad.,10560,352.0,2019-05-17 20:18:52,
98,parent,0 days 00:05:54.000000000,"Why? He can have lots of good fun if you wish. With a game I call, up, up, up with the fish. Is he doing something to the fish?",10620,354.0,2019-05-17 20:18:54,Why::: Is he doing something to the fish
99,child,0 days 00:06:02.000000000,Yeah.,10860,362.0,2019-05-17 20:19:02,
100,parent,0 days 00:06:04.000000000,Put me down said the fish. This is no fun at all. Put me down said the fish. I do not wish to fall. I think. Look at the fish.,10920,364.0,2019-05-17 20:19:04,
101,child,0 days 00:06:13.000000000,Fall.,11190,373.0,2019-05-17 20:19:13,
102,parent,0 days 00:06:18.000000000,"Have no fear, said the cat. I will not let you fall. I'll hold you up high as I stand on a ball. With a book on one hand, and a cup in my hand, that's not all I can do. Is the cat balancing it well?",11340,378.0,2019-05-17 20:19:18, Is the cat balancing it well
103,child,0 days 00:06:34.000000000,Not that. Not that.,11820,394.0,2019-05-17 20:19:34,
104,parent,0 days 00:06:36.000000000,Is he putting the umbrella on her finger and then the pot on top of the umbrella and the cup on his hat.,11880,396.0,2019-05-17 20:19:36,
105,child,0 days 00:06:46.000000000,[inaudible 00:06:46] Out there. He's on a ball.,12180,406.0,2019-05-17 20:19:46,
106,parent,0 days 00:06:47.000000000,And on one feet. How can he even do that?,12210,407.0,2019-05-17 20:19:47, How can he even do that
107,child,0 days 00:06:51.000000000,And bended his other foot.,12330,411.0,2019-05-17 20:19:51,
108,parent,0 days 00:06:54.000000000,Yeah.,12420,414.0,2019-05-17 20:19:54,
109,child,0 days 00:06:55.000000000,And it's on his tippy toe.,12450,415.0,2019-05-17 20:19:55,
110,parent,0 days 00:06:57.000000000,And tippy toe as well. Can you do that?,12510,417.0,2019-05-17 20:19:57, Can you do that
111,child,0 days 00:06:59.000000000,I can't.,12570,419.0,2019-05-17 20:19:59,
112,parent,0 days 00:07:03.000000000,Can you try at least balancing umbrella on one finger? Like this. We can try it at home. Okay. We'll try it.,12690,423.0,2019-05-17 20:20:03,Can you try at least balancing umbrella on one finger
113,parent,0 days 00:07:12.000000000,Look at me. Look at me now said the cat-,12960,432.0,2019-05-17 20:20:12,
114,child,0 days 00:07:17.000000000,He's jumping.,13110,437.0,2019-05-17 20:20:17,
