,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,child,0 days 00:00:00.000000000,Water,0,0.0,2019-04-14 14:51:25,
1,parent,0 days 00:00:05.000000000,Water? Oh.,150,5.0,2019-04-14 14:51:29,Water
2,parent,0 days 00:00:09.000000000,Excuse me. Do you have water here?,270,9.0,2019-04-14 14:51:33, Do you have water here
3,Speaker 3,0 days 00:00:11.000000000,Yeah.,330,11.0,2019-04-14 14:51:35,
4,parent,0 days 00:00:12.000000000,Okay. For him.[inaudible 00:00:13],360,12.0,2019-04-14 14:51:36,
5,parent,0 days 00:00:18.000000000,Can he go out? Can he drink?,540,18.0,2019-04-14 14:51:42,Can he go out::: Can he drink
6,Speaker 3,0 days 00:00:31.000000000,Yeah.,930,31.0,2019-04-14 14:51:55,
7,parent,0 days 00:00:51.000000000,Okay. [inaudible 00:00:52],1530,51.0,2019-04-14 14:52:15,
8,Speaker 3,0 days 00:00:52.000000000,We have a water fountain right around [inaudible 00:00:52],1560,52.0,2019-04-14 14:52:16,
9,Speaker 3,0 days 00:00:52.000000000,"Do you know where it is? Do you know where the water fountain--okay, yeah.",1560,52.0,2019-04-14 14:52:16,Do you know where it is
10,Speaker 3,0 days 00:01:14.000000000,"At this rate, I'm definitely not [inaudible 00:01:14]",2220,74.0,2019-04-14 14:52:38,
11,Speaker 3,0 days 00:01:14.000000000,Okay.,2220,74.0,2019-04-14 14:52:38,
12,parent,0 days 00:02:24.000000000,Is that okay?,4320,144.0,2019-04-14 14:53:48,Is that okay
13,parent,0 days 00:02:24.000000000,Okay.,4320,144.0,2019-04-14 14:53:48,
14,parent,0 days 00:02:24.000000000,Okay.,4320,144.0,2019-04-14 14:53:48,
15,Speaker 3,0 days 00:02:25.000000000,One second. Once the light's on.,4350,145.0,2019-04-14 14:53:49,
16,parent,0 days 00:02:26.000000000,Okay.,4380,146.0,2019-04-14 14:53:50,
17,Speaker 3,0 days 00:02:28.000000000,Okay. You could start.,4440,148.0,2019-04-14 14:53:52,
18,parent,0 days 00:02:29.000000000,Okay.,4470,149.0,2019-04-14 14:53:53,
19,parent,0 days 00:02:30.000000000,Okay. [inaudible 00:02:33],4500,150.0,2019-04-14 14:53:54,
20,parent,0 days 00:02:36.000000000,This one? Harry let the dog.,4680,156.0,2019-04-14 14:54:00,This one
21,parent,0 days 00:02:43.000000000,Okay.,4890,163.0,2019-04-14 14:54:07,
22,parent,0 days 00:02:44.000000000,"Harry was a white dog with the black spots. Who liked everything except getting a bath. Who liked everything. Except getting a bath. So one day, when he heard the water running in the tube, he took the scrubbing brush. And build it in the backyard.",4920,164.0,2019-04-14 14:54:08,
23,parent,0 days 00:03:05.000000000,You see here?,5550,185.0,2019-04-14 14:54:29,You see here
24,parent,0 days 00:03:08.000000000,"Then he run away from home. He played where they were fixing the street, and got very dirty.",5640,188.0,2019-04-14 14:54:32,
25,parent,0 days 00:03:18.000000000,You see here? Huh?,5940,198.0,2019-04-14 14:54:42,You see here::: Huh
26,parent,0 days 00:03:25.000000000,And he played at the railroad. And got even dirtier.,6150,205.0,2019-04-14 14:54:49,
27,parent,0 days 00:03:31.000000000,Where is he? Is he [inaudible 00:03:33] on the bridge?,6330,211.0,2019-04-14 14:54:55,Where is he::: Is he [inaudible 00:03:33] on the bridge
28,parent,0 days 00:03:40.000000000,He played tag with other dogs.,6600,220.0,2019-04-14 14:55:04,
29,parent,0 days 00:03:43.000000000,Here? He goes past through here. And become dirtier still.,6690,223.0,2019-04-14 14:55:07,Here
30,parent,0 days 00:03:48.000000000,"He's becoming dirtier, dirtier, dirtier.",6840,228.0,2019-04-14 14:55:12,
31,child,0 days 00:03:48.000000000,He's black.,6840,228.0,2019-04-14 14:55:12,
32,parent,0 days 00:03:54.000000000,"Yeah. He's slide down a cold chat, and got the dirtiest of all, in fact he changes.",7020,234.0,2019-04-14 14:55:18,
33,parent,0 days 00:04:02.000000000,"You see, he got [inaudible 00:04:03] he a black. To use that for burning something.",7260,242.0,2019-04-14 14:55:26,
34,parent,0 days 00:04:14.000000000,"So, when they're playing with this one, what they get? He bite.",7620,254.0,2019-04-14 14:55:38,"So, when they're playing with this one, what they get"
35,parent,0 days 00:04:19.000000000,From white dog when the black spots to [inaudible 00:04:23] to black dog with the--? With the--?,7770,259.0,2019-04-14 14:55:43,From white dog when the black spots to [inaudible 00:04:23] to black dog with the--::: With the--
36,child,0 days 00:04:28.000000000,White spots.,8040,268.0,2019-04-14 14:55:52,
37,parent,0 days 00:04:28.000000000,"White spots.[inaudible 00:04:31] Also, there was many other things to do. Harry began to wonder if his family thought that had he really run away. He feel tired and hungry. And so, without stopping on the way here and back home. When Harry go to his house, he crawled through the fence, and start looking at the back door.",8040,268.0,2019-04-14 14:55:52,
38,parent,0 days 00:05:03.000000000,[inaudible 00:05:03] you see?,9090,303.0,2019-04-14 14:56:27,[inaudible 00:05:03] you see
39,parent,0 days 00:05:04.000000000,"One of the family looked out and said, ""There's this strange dog in the backyard. By the way, has anyone seen Harry?""",9120,304.0,2019-04-14 14:56:28,
40,parent,0 days 00:05:12.000000000,Harry [inaudible 00:05:12],9360,312.0,2019-04-14 14:56:36,
41,parent,0 days 00:05:17.000000000,"Harry was white dog with the black dot, yeah? But this dog coming, Harry was changing to from black dog to--? From white dog, changed to black dog? And with the--? White spots.",9510,317.0,2019-04-14 14:56:41,"Harry was white dog with the black dot, yeah::: But this dog coming, Harry was changing to from black dog to--::: From white dog, changed to black dog::: And with the--"
42,child,0 days 00:05:30.000000000,White spots.,9900,330.0,2019-04-14 14:56:54,
43,parent,0 days 00:05:31.000000000,Yes.,9930,331.0,2019-04-14 14:56:55,
44,parent,0 days 00:05:33.000000000,"When Harry heard this, he tried very hard to show them he was Harry. Harry [inaudible 00:05:42] He tried to do everything. He start to do all he's owed. Clever trick because he [inaudible 00:05:48]. And, he frog flipped. He rolled over and played dead.",9990,333.0,2019-04-14 14:56:57,
45,parent,0 days 00:05:55.000000000,"Right here? He's flipping up, play dead, and [inaudible 00:06:01]",10650,355.0,2019-04-14 14:57:19,Right here
46,parent,0 days 00:06:03.000000000,And he danced in sunk.,10890,363.0,2019-04-14 14:57:27,
47,parent,0 days 00:06:07.000000000,Yeah? He did them.,11010,367.0,2019-04-14 14:57:31,Yeah
48,parent,0 days 00:06:09.000000000,"He did his tricks over and over again. But everyone shook their heads. Shake, shook, shock their heads, and said, ""Oh no, it couldn't be Harry. No, it couldn't be Harry."" Said that.",11070,369.0,2019-04-14 14:57:33,
49,parent,0 days 00:06:27.000000000,"Harry give up. And walked slowly toward the gate. But sudden, he stopped. Here on to corner of the garden and start to dig furious. So he jumped away from the hole, barking short, happy barks.",11610,387.0,2019-04-14 14:57:51,
50,parent,0 days 00:06:45.000000000,Yeah?[inaudible 00:06:49],12150,405.0,2019-04-14 14:58:09,Yeah
51,parent,0 days 00:06:52.000000000,"Then he had found scrubbing brush, and carrying it his mouth, he run into the house, up the stair, he dashed to his family, following close behind.",12360,412.0,2019-04-14 14:58:16,
52,parent,0 days 00:07:09.000000000,"He jumped into the bathtub and sat up, begging with the scrubbing brush in his mouth. A trick he certainly and never done before. ""This little dog wanted a bath,"" cried the little girl, and her father said, ""Why don't you and your brother give him one?""",12870,429.0,2019-04-14 14:58:33,
53,parent,0 days 00:07:33.000000000,"Harry bath was so fierce on he had ever had, it worked like magic. As soon as the children started to scrub, they begun shouting, ""Mommy! Daddy! Look! Look! Come quick! It is Harry! It is Harry!"" They said.",13590,453.0,2019-04-14 14:58:57,
54,child,0 days 00:07:56.000000000,They said,14280,476.0,2019-04-14 14:59:20,
55,parent,0 days 00:07:59.000000000,Huh?,14370,479.0,2019-04-14 14:59:23,Huh
56,parent,0 days 00:08:01.000000000,"Yeah, see? Harry [inaudible 00:08:02] They cried. Harry wagged his tail.",14430,481.0,2019-04-14 14:59:25,"Yeah, see"
57,parent,0 days 00:08:12.000000000,Yeah. [inaudible 00:08:14] Yeah. Okay. [inaudible 00:08:20],14760,492.0,2019-04-14 14:59:36,
58,parent,0 days 00:08:20.000000000,"Harry wagged his tail and was very, very happy. His family come and brush him loving, and he become once again white dog with the black spots. Now [inaudible 00:08:31]? White dog with--? A black spot. [inaudible 00:08:36] He's coming back to white dog with a black spot.",15000,500.0,2019-04-14 14:59:44, Now [inaudible 00:08:31]::: White dog with--
59,parent,0 days 00:08:42.000000000,"It was one [inaudible 00:08:44] to home, after dinner, Harry fell asleep, his favorite place, happily dreaming of how much fun it had been getting dirty. He slept so soundly, he didn't even feel scrubbing brush he had hidden under his pillow.",15660,522.0,2019-04-14 15:00:06,
60,parent,0 days 00:09:06.000000000,[inaudible 00:09:06] Okay. We'll go back in the [inaudible 00:09:09],16380,546.0,2019-04-14 15:00:30,
61,parent,0 days 00:09:10.000000000,Okay. Which one do you want?,16500,550.0,2019-04-14 15:00:34, Which one do you want
62,parent,0 days 00:09:19.000000000,Okay. Some [inaudible 00:09:22]?,16770,559.0,2019-04-14 15:00:43, Some [inaudible 00:09:22]
63,parent,0 days 00:09:29.000000000,"In the light of the moon, a little egg lay on the leaf.",17070,569.0,2019-04-14 15:00:53,
64,parent,0 days 00:09:33.000000000,You see here? The little egg.,17190,573.0,2019-04-14 15:00:57,You see here
65,parent,0 days 00:09:38.000000000,"One Sunday morning, the warm sun came up and the pops out of the egg. Came a teeny and very hungry caterpillar.",17340,578.0,2019-04-14 15:01:02,
66,parent,0 days 00:09:48.000000000,"From the egg? Changed to what? Caterpillar, yeah?",17640,588.0,2019-04-14 15:01:13,"From the egg::: Changed to what::: Caterpillar, yeah"
