,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,[foreign language 00:00:01].,0,0.0,2019-04-08 15:52:00,
1,Facilitator,0 days 00:00:12.000000000,What is his name? Sorry?,360,12.0,2019-04-08 15:52:12,What is his name::: Sorry
2,parent,0 days 00:00:14.000000000,Pol.,420,14.0,2019-04-08 15:52:14,
3,Facilitator,0 days 00:00:14.000000000,Paula.,420,14.0,2019-04-08 15:52:14,
4,parent,0 days 00:00:14.000000000,Pol.,420,14.0,2019-04-08 15:52:14,
5,Facilitator,0 days 00:00:15.000000000,"Pol. Okay, thank you.",450,15.0,2019-04-08 15:52:15,
6,child,0 days 00:00:18.000000000,P-O-L.,540,18.0,2019-04-08 15:52:18,
7,Facilitator,0 days 00:00:20.000000000,Can I see this?,600,20.0,2019-04-08 15:52:20,Can I see this
8,parent,0 days 00:00:22.000000000,Mm-hmm. (affirmative).,660,22.0,2019-04-08 15:52:22,
9,Facilitator,0 days 00:00:23.000000000,Just adjust it a little bit. Can you look at each other? Okay.,690,23.0,2019-04-08 15:52:23, Can you look at each other
10,parent,0 days 00:00:26.000000000,"Look at me. Look at me. Not at the camera, look at me.",780,26.0,2019-04-08 15:52:26,
11,Facilitator,0 days 00:00:33.000000000,"Okay, it looks good.",990,33.0,2019-04-08 15:52:33,
12,parent,0 days 00:00:35.000000000,"I'm looking at you. You scare me. Don't do that, you really scare me when you do that.",1050,35.0,2019-04-08 15:52:35,
13,Facilitator,0 days 00:00:43.000000000,Oh no. Oh.,1290,43.0,2019-04-08 15:52:43,
14,parent,0 days 00:00:50.000000000,Uoc! Remember which is your job? [foreign language 00:00:55] Uoc.,1500,50.0,2019-04-08 15:52:50,Uoc! Remember which is your job
15,parent,0 days 00:00:50.000000000,"Pol, [foreign language 00:01:02] Uoc.",1500,50.0,2019-04-08 15:52:50,
16,parent,0 days 00:00:51.000000000,[foreign language 00:01:14].,1530,51.0,2019-04-08 15:52:51,
17,parent,0 days 00:01:26.000000000,"Pol, [foreign language 00:01:25] Uoc please. Uoc please.",2580,86.0,2019-04-08 15:53:26,
18,Facilitator,0 days 00:01:29.000000000,"Okay, so the app is here. I'll just read the...",2670,89.0,2019-04-08 15:53:29,
19,parent,0 days 00:01:34.000000000,"Uoc, he said please.",2820,94.0,2019-04-08 15:53:34,
20,Facilitator,0 days 00:01:38.000000000,"You will be doing this story reading for [crosstalk 00:01:40] minutes and just keep in mind, storytelling is an interactive process, not just one-way process. So you can ask your child questions about the book or ask them to read one or two. You can also have a dialogue around it. You can start any time that you want.",2940,98.0,2019-04-08 15:53:38,
21,parent,0 days 00:01:56.000000000,Okay.,3480,116.0,2019-04-08 15:53:56,
22,parent,0 days 00:02:08.000000000,"Cloudy with a Chance of Meatballs. We were all sitting around the big kitchen table. It was Saturday morning, pancake morning. Mom was squeezing orange for juice. Harry and I were betting on how many pancakes we each could eat and grandpa was doing the flipping.",3840,128.0,2019-04-08 15:54:08,
23,parent,0 days 00:02:34.000000000,"Seconds later something flew through the air, headed toward the kitchen ceiling, and landed right on Henry. After [the good 00:00:02:44] realized that the flooding object was only a pancake, we all laughed. Even grandpa. Breakfast continued quite uneventfully. All the other pancakes landed in the pan and none of them were eaten. Even the one that landed on Henry.",4620,154.0,2019-04-08 15:54:34,
24,parent,0 days 00:03:00.000000000,"That night, [touched off 00:03:11] by the pancake incident at breakfast, grandpa told us the [best-told 00:03:14] tale bedtime story he's ever told.",5400,180.0,2019-04-08 15:55:00,
25,parent,0 days 00:03:20.000000000,"Across an ocean, over lots of [inaudible 00:03:23] mountains, across three [inaudible 00:03:26] and one small ocean there lay the tiny town of Chewandswallow.",6000,200.0,2019-04-08 15:55:20,
26,parent,0 days 00:03:35.000000000,Uoc. Uoc. Uoc! [foreign language 00:03:48].,6450,215.0,2019-04-08 15:55:35,
27,parent,0 days 00:03:52.000000000,"In most ways it was very much like any other tiny town. It had the main street lined with the stores, houses with trees and gardens around them, a school house about 300 people and some assorted cats and dogs, but there were no food stores in the town of Chewandswallow. They didn't need any. The sky supplied all the food they could possibly want. What?",6960,232.0,2019-04-08 15:55:52, What
28,child,0 days 00:04:22.000000000,I know.,7860,262.0,2019-04-08 15:56:22,
29,parent,0 days 00:04:25.000000000,"The only thing that was really different about Chewandswallow was it's weather. It came three times a day at breakfast, lunch and dinner. Everything that everyone ate came from the sky.",7950,265.0,2019-04-08 15:56:25,
30,parent,0 days 00:04:43.000000000,Do you think they eat water?,8490,283.0,2019-04-08 15:56:43,Do you think they eat water
31,child,0 days 00:04:46.000000000,Rain juice.,8580,286.0,2019-04-08 15:56:46,
32,parent,0 days 00:04:49.000000000,"Whatever the weather served, that was what they ate, but it never rained rain, it never snowed snow, and it never blew just wind. It rained things like soup and juice. It snowed smashed potatoes and green peas and sometimes the wind blew in storms of...",8670,289.0,2019-04-08 15:56:49,
33,child,0 days 00:05:09.000000000,Hamburgers.,9270,309.0,2019-04-08 15:57:09,
34,parent,0 days 00:05:10.000000000,"Yeah. The people could watch the weather report on television in the morning and they would even hear a prediction for the next day's food. Cloudy, meatballs.",9300,310.0,2019-04-08 15:57:10,
35,parent,0 days 00:05:29.000000000,[Taxi 00:05:29]. This is like a dangerous town to live in.,9870,329.0,2019-04-08 15:57:29,
36,parent,0 days 00:05:34.000000000,"When the townspeople went outside, they carried their plates, caps, glasses, forks, spoons, knives and napkins with them. That way they would always be prepared for any kind of weather. If there were leftovers, and there usually where, the people took them home and put them in their refrigerators in case they got hungry between meals.",10020,334.0,2019-04-08 15:57:34,
37,parent,0 days 00:06:01.000000000,What is he doing?,10830,361.0,2019-04-08 15:58:01,What is he doing
38,child,0 days 00:06:03.000000000,He's using his umbrella to drink the juice.,10890,363.0,2019-04-08 15:58:03,
39,parent,0 days 00:06:07.000000000,I think he's using this throat to drink the juice from his umbrella.,11010,367.0,2019-04-08 15:58:07,
40,parent,0 days 00:06:11.000000000,"The menu varied. By the time they woke up in the morning, breakfast was coming down. After the brief shower of orange juice, low clouds of sunny-side up eggs moved in, followed by pieces of toast. Butter and jelly sprinkled down for the toast, and most of the time it rained milk afterwards.",11130,371.0,2019-04-08 15:58:11,
41,parent,0 days 00:06:37.000000000,"For lunch one day Frankfurters, already in the rolls, blew in from the northwest at about five miles an hour. There were mustard clouds nearby. Then the wind shifted to the East and brought in baked beans. A drizzle of soda finished off the meal.",11910,397.0,2019-04-08 15:58:37,
42,child,0 days 00:06:59.000000000,Soda?,12570,419.0,2019-04-08 15:58:59,Soda
43,parent,0 days 00:07:01.000000000,Imagine if soda could rain from the sky.,12630,421.0,2019-04-08 15:59:01,
44,parent,0 days 00:07:07.000000000,I will do for us with ginger.,12810,427.0,2019-04-08 15:59:07,
45,child,0 days 00:07:11.000000000,Look.,12930,431.0,2019-04-08 15:59:11,
46,parent,0 days 00:07:12.000000000,Oh my.,12960,432.0,2019-04-08 15:59:12,
47,child,0 days 00:07:13.000000000,Trash cleaners.,12990,433.0,2019-04-08 15:59:13,
48,parent,0 days 00:07:15.000000000,"Dinner one night consisted of lamb chops, becoming heavy at times with of occasional ketchup. Periods of peas and baked potatoes were followed by gradual clearing, with a wonderful Jell-O setting in the west.",13050,435.0,2019-04-08 15:59:15,
49,parent,0 days 00:07:34.000000000,"The sanitation department of Chewandswallow had a rather than usual job for a sanitation department. It had to remove the food that fell on the houses and sidewalks and lawns. The workers cleaned things up after every meal. And fed all the dogs and cats. Then they emptied some of it into the surrounding oceans of the fish and turtles and whales to eat. The rest of the food was put back into the earth, so that the soil would be richer for the people's growing flower gardens.",13620,454.0,2019-04-08 15:59:34,
50,child,0 days 00:08:21.000000000,[inaudible 00:00:08:15].,15030,501.0,2019-04-08 16:00:21,
51,child,0 days 00:08:21.000000000,[inaudible 00:08:21].,15030,501.0,2019-04-08 16:00:21,
52,parent,0 days 00:08:23.000000000,Life for the townspeople was delicious until the weather took a turn for the worst. Spaghetti ties up town. Record breaking pasta fall causes chaos. Traffic is [now a little lower 00:08:38] in distant streets.,15090,503.0,2019-04-08 16:00:23,
53,parent,0 days 00:08:45.000000000,"One day, there was nothing but Gorgonzola cheese all day long. The next day there was only broccoli, all overcooked, and the next day there were Brussels sprouts and peanut butter with mayonnaise.",15750,525.0,2019-04-08 16:00:45,
54,child,0 days 00:08:59.000000000,Ew.,16170,539.0,2019-04-08 16:00:59,
55,parent,0 days 00:09:03.000000000,"Another day there was a [peaceful fog 00:09:05]. No one could see where they were going and they could barely find the rest of the meal that got stuck in the [fog 00:09:13]. The food was getting larger and larger, and so were the portions. The people were getting frightened. Violent storms blew up frequently. Awful things were happening.",16290,543.0,2019-04-08 16:01:03,
56,parent,0 days 00:09:35.000000000,What is this?,17250,575.0,2019-04-08 16:01:35,What is this
57,child,0 days 00:09:35.000000000,[inaudible 00:09:34].,17250,575.0,2019-04-08 16:01:35,
58,parent,0 days 00:09:35.000000000,"One Tuesday there was a hurricane of bread and rolls all day long and into the night. There were soft rolls and hard rolls, some with seeds and some without. There was white bread and rye and wholewheat toast. Most of it was larger than they had ever seen breads and rolls before. It was a terrible day.",17250,575.0,2019-04-08 16:01:35,
59,parent,0 days 00:09:59.000000000,Everyone had to stay indoors. Roofs were damaged and the sanitation department was beside itself. The mess took the workers four days to clean up and the sea was full or floating rolls.,17970,599.0,2019-04-08 16:01:59,
