,speaker,elapsed_time,content,video-timestamp-frame number,video-timestamp-elapsed time,video-timestamp-local_time,question
0,parent,0 days 00:00:00.000000000,"That must be in the short stories. What's that one? Short stories. Yeah, this one you want?",0,0.0,2019-03-18 14:23:58," What's that one::: Yeah, this one you want"
1,child,0 days 00:00:02.000000000,I pick short stories.,60,2.0,2019-03-18 14:24:00,
2,parent,0 days 00:00:17.000000000,Should we start?,510,17.0,2019-03-18 14:24:15,Should we start
3,Speaker 3,0 days 00:00:18.000000000,"Yeah, anytime you want.",540,18.0,2019-03-18 14:24:16,
4,parent,0 days 00:00:19.000000000,"Anytime you want, right? Okay.",570,19.0,2019-03-18 14:24:17,"Anytime you want, right"
5,child,0 days 00:00:20.000000000,This... now.,600,20.0,2019-03-18 14:24:18,
6,parent,0 days 00:00:22.000000000,First page.,660,22.0,2019-03-18 14:24:20,
7,child,0 days 00:00:28.000000000,The first page.,840,28.0,2019-03-18 14:24:26,
8,Speaker 4,0 days 00:00:29.000000000,That's the first page.,870,29.0,2019-03-18 14:24:27,
9,parent,0 days 00:00:29.000000000,"That's the first page, right? [crosstalk 00:00:31].",870,29.0,2019-03-18 14:24:27,"That's the first page, right"
10,Speaker 3,0 days 00:00:29.000000000,I can show you how to-,870,29.0,2019-03-18 14:24:27,
11,parent,0 days 00:00:32.000000000,This one maybe.,960,32.0,2019-03-18 14:24:30,
12,child,0 days 00:00:32.000000000,Maybe.,960,32.0,2019-03-18 14:24:30,
13,Speaker 3,0 days 00:00:34.000000000,So click these to go to next page.,1020,34.0,2019-03-18 14:24:32,
14,parent,0 days 00:00:36.000000000,"Oh, this one. Is it already in the car?",1080,36.0,2019-03-18 14:24:34, Is it already in the car
15,Speaker 3,0 days 00:00:37.000000000,"Then, previous and next.",1107,36.9,2019-03-18 14:24:35,
16,parent,0 days 00:00:39.000000000,Okay. What did he say?,1170,39.0,2019-03-18 14:24:37, What did he say
17,child,0 days 00:00:41.000000000,Read this now.,1230,41.0,2019-03-18 14:24:39,
18,parent,0 days 00:00:42.000000000,I am Sam. Who? Sam.,1260,42.0,2019-03-18 14:24:40, Who
19,child,0 days 00:00:45.000000000,This guy.,1350,45.0,2019-03-18 14:24:43,
20,parent,0 days 00:00:45.000000000,"That guy's name is Sam. Sam-I-am. Who's this? That's Sam-I-am. That's Sam-I-am. I did not like that, Sam-I-am. Does he look like the Grinch?",1350,45.0,2019-03-18 14:24:43, Who's this::: Does he look like the Grinch
21,child,0 days 00:01:04.000000000,Wow.,1920,64.0,2019-03-18 14:25:02,
22,parent,0 days 00:01:06.000000000,Do you like green eggs and ham?,1980,66.0,2019-03-18 14:25:04,Do you like green eggs and ham
23,parent,0 days 00:01:12.000000000,I do not like them. Sam-I-am. I do not like green eggs and ham. Would you like them here or there? What's he having?,2160,72.0,2019-03-18 14:25:10, Would you like them here or there::: What's he having
24,parent,0 days 00:01:29.000000000,I would not like them here or there. I would not like them anywhere.,2670,89.0,2019-03-18 14:25:27,
25,child,0 days 00:01:35.000000000,I can.,2850,95.0,2019-03-18 14:25:33,
26,parent,0 days 00:01:36.000000000,"Okay. I do not like green eggs and ham. I do not like them. Sam-I-am. What a weird name, right?",2880,96.0,2019-03-18 14:25:34," What a weird name, right"
27,parent,0 days 00:01:46.000000000,"Would you like them in a house? Would you like them with a mouse? I do not like them in a house. I do not like them with a mouse. I do not like them here or there. I do not like them anywhere. I do not like green eggs and ham. I do not like them, Sam-I-am.",3180,106.0,2019-03-18 14:25:44,Would you like them in a house::: Would you like them with a mouse
28,parent,0 days 00:02:13.000000000,Would you eat them in a box? Would you eat them with the fox? Wow. He's giving him options.,3990,133.0,2019-03-18 14:26:11,Would you eat them in a box::: Would you eat them with the fox
29,child,0 days 00:02:21.000000000,Silly.,4230,141.0,2019-03-18 14:26:19,
30,parent,0 days 00:02:22.000000000,"Not in a box. Not in a fox. Not in the house and not with a mouse. I would not like them here or there. I would not them... I would not eat them anywhere. I would not like green eggs and ham. I do not like them, Sam-I-am.",4260,142.0,2019-03-18 14:26:20,
31,parent,0 days 00:02:44.000000000,"Would you... Or, could you in a car? Eat them. Eat them. Here. Here they are. He's so persuasive. I would not, could not in a car.",4920,164.0,2019-03-18 14:26:42," Or, could you in a car"
32,parent,0 days 00:03:00.000000000,"What is this and what is that? You may like them. You will see. You might like them in a tree. Who's this? So, silly.",5400,180.0,2019-03-18 14:26:58,What is this and what is that::: Who's this
33,parent,0 days 00:03:12.000000000,"I would not, could not in a tree. Not in a car. You let me be.",5760,192.0,2019-03-18 14:27:10,
34,child,0 days 00:03:19.000000000,[inaudible 00:03:21].,5970,199.0,2019-03-18 14:27:17,
35,parent,0 days 00:03:19.000000000,... I do not like them in a box. I do not like them with a fox. I do not like them in a house. I do not like them with a mouse. I do not like them here or there. I do not like them anywhere.,5970,199.0,2019-03-18 14:27:17,
36,child,0 days 00:03:35.000000000,Anywhere.,6450,215.0,2019-03-18 14:27:33,
37,parent,0 days 00:03:37.000000000,"I do not like green eggs and ham. I do not like them, Sam-I-am. A train. A train. A train. A train. Could you, would you on a train? Such a silly book. Not on a train. Not in a tree. Not in a car. Sam, let me be.",6510,217.0,2019-03-18 14:27:35," Could you, would you on a train"
38,child,0 days 00:04:02.000000000,Be.,7260,242.0,2019-03-18 14:28:00,
39,parent,0 days 00:04:02.000000000,"I would not, could not in a box. I could not, would not with a fox. I would not eat them with a mouse. I will not eat them in a house. I will not eat them here or there. I will not eat them anywhere. I do not...",7260,242.0,2019-03-18 14:28:00,
40,child,0 days 00:04:22.000000000,Like green-,7860,262.0,2019-03-18 14:28:20,
41,parent,0 days 00:04:24.000000000,Eat green hams.,7920,264.0,2019-03-18 14:28:22,
42,child,0 days 00:04:26.000000000,Eggs.,7980,266.0,2019-03-18 14:28:24,
43,parent,0 days 00:04:26.000000000,"Green eggs and ham. I do not like them, Sam-I-am. Say, in the dark.",7980,266.0,2019-03-18 14:28:24,
44,child,0 days 00:04:37.000000000,In a tunnel.,8310,277.0,2019-03-18 14:28:35,
45,parent,0 days 00:04:37.000000000,"Hey, here in the dark. Would you, could you in the dark?",8310,277.0,2019-03-18 14:28:35," Would you, could you in the dark"
46,parent,0 days 00:04:44.000000000,"I would not, could not in the dark. See how only the green one's in the dark. How's that? There are people in the train. Would you, could you in the rain? Oh, wow. I would not, could not in the rain. Not in the dark and not on the train. Not in a car. Not in a tree. I do not like them, Sam, you see.",8520,284.0,2019-03-18 14:28:42," How's that::: Would you, could you in the rain"
47,parent,0 days 00:05:13.000000000,Not in the house. Not in a box. Not with the mouse. Not with a fox. I will not eat them here or there. I do not like them anywhere. Next page. You can press it. You do not like green eggs and ham?,9390,313.0,2019-03-18 14:29:11, You do not like green eggs and ham
48,parent,0 days 00:05:35.000000000,I do not like them Sam-I-am.,10050,335.0,2019-03-18 14:29:33,
49,child,0 days 00:05:35.000000000,[crosstalk 00:05:37].,10050,335.0,2019-03-18 14:29:33,
50,parent,0 days 00:05:36.000000000,"Look at this. Where are they? Could you, would you.. What? With a goat? [inaudible 00:05:36] Where did he come from? I would not, could not with a goat. Would you, could you on a boat? This is so silly, this book. Wow. I could not, would not on a boat. I will not will not, with a goat. I will not eat them in the rain. I will not eat them on a train.",10080,336.0,2019-03-18 14:29:34," Where are they::: What::: With a goat::: [inaudible 00:05:36] Where did he come from::: Would you, could you on a boat"
51,parent,0 days 00:06:15.000000000,Not in the dark. Not in a tree. Not in a car. You let me be. I do not like them in a box. I did not like them with a fox. I will not eat them in a house. I will not like them with the mouse. I do not like them here or there. I don't not like them anywhere.,11250,375.0,2019-03-18 14:30:13,
52,child,0 days 00:06:34.000000000,Anywhere.,11820,394.0,2019-03-18 14:30:32,
53,parent,0 days 00:06:39.000000000,"I did not like green eggs and ham. I do not like them, Sam-I-am. You do not like them. So, you say. Try them, try them and you may. Try them and you may, I say. Sam, if you will let me be, I would try them. You will see. You think he's going to try it? He doesn't look very happy. But he's waiting to see. Thank you. Like good.",11973,399.1,2019-03-18 14:30:37, You think he's going to try it
54,parent,0 days 00:07:15.000000000,"What do you think? Say, I love green eggs and ham. I do. I like them, Sam-I-am. And I would eat them in a boat and I would eat them with a goat. And I will eat them in the rain and the dark and on the train and in a car and in a tree. They are so good. So good, you see.",13050,435.0,2019-03-18 14:31:13,What do you think
55,parent,0 days 00:07:44.000000000,"See mama keeps telling you always try the food. See, he tried it now. And now he wants to eat it everywhere. So, I will eat them in a box and I will leave them with a fox and I will eat them in a house and I would eat them with the mouse. And I will eat them here and there I will eat them anywhere.",13920,464.0,2019-03-18 14:31:42,
56,parent,0 days 00:08:07.000000000,"He said no so many times and now he likes them so much he doesn't mind eating them anywhere. I do so like green eggs and ham. Thank you. Thank you, Sam-I-am. See? The end.",14610,487.0,2019-03-18 14:32:05, See
57,parent,0 days 00:08:25.000000000,"Nice. Do you want to do a short story, now? these are all the long story that's going to here. All the way back. To the short stories. Do you want to do Harold and the Purple Crayon? Or, you want to do, Are You My Mother?",15150,505.0,2019-03-18 14:32:23," Do you want to do a short story, now::: Do you want to do Harold and the Purple Crayon::: Or, you want to do, Are You My Mother"
58,child,0 days 00:08:44.000000000,No. I want to do-,15720,524.0,2019-03-18 14:32:42,
59,parent,0 days 00:08:44.000000000,Good night moon. Next page. The spoons book looked funny. You want to try that or you want to do this book?,15720,524.0,2019-03-18 14:32:42, You want to try that or you want to do this book
60,child,0 days 00:08:51.000000000,No. Spoons. This one.,15930,531.0,2019-03-18 14:32:49,
61,parent,0 days 00:08:54.000000000,"Okay, let's this. First page. This is the first page. Okay. Let's read this book.",16020,534.0,2019-03-18 14:32:52,
62,parent,0 days 00:09:03.000000000,"Officer Buckle knew more safety tips than anyone else and Napville. Napville? Every time he thought of a new one, he thumbs tacked it to his bulletin board. Know what this bulletin board is? This is where you put all your notices, all your whatever to do things, whatever you want to remember, you put it in a bulletin board. Mama has a whiteboard I write all my things in. The calendar board where mama writes.",16290,543.0,2019-03-18 14:33:01, Napville::: Know what this bulletin board is
63,child,0 days 00:09:30.000000000,Yeah.,17100,570.0,2019-03-18 14:33:28,
64,parent,0 days 00:09:30.000000000,"In the bottom I can stick these things. So, now he's put safety tip number 77. Never stand on a swivel chair. He knows about safety. Officer Bucko shared his safety tips with the students at Napville school. It's in Napville school so everybody is napping. Nobody ever listened. Sometimes they were snoring. What a s... What a funny name. Napville. Everybody's sleeping in Napville.",17100,570.0,2019-03-18 14:33:28,
65,parent,0 days 00:10:04.000000000,"Afterward it was business as usual. Mrs. Toppel the principal took down the welcome banner. ""Never stand on a swivel chair"" said Officer Buckle, but Mrs. Toppel didn't hear him. She's standing on a swivel chair. What's going to happen?",18120,604.0,2019-03-18 14:34:02, What's going to happen
66,parent,0 days 00:10:24.000000000,"Then one day Napville's Police Department bought a police dog named Gloria. When it was time for Officer Buckle to give the safety speech at the school, Gloria went along. ""Children, this is Gloria"" announced Officer Buckle. ""Gloria obeys my commands. Gloria sit."" And Gloria sat.",18720,624.0,2019-03-18 14:34:22,
67,parent,0 days 00:10:52.000000000,"Officer Buckle gave safety tip number one. ""Keep your shoelaces tied.""",19560,652.0,2019-03-18 14:34:50,
68,child,0 days 00:10:58.000000000,He doesn't keep his shoe laces.,19740,658.0,2019-03-18 14:34:56,
69,parent,0 days 00:11:02.000000000,"You think he heard him? The children sat up and stared. Officer Bucko check to see if Gloria was sitting at attention. Oh, she was. She's not.",19860,662.0,2019-03-18 14:35:00,You think he heard him
70,parent,0 days 00:11:20.000000000,"""Now safety tip number two"" said Officer Buckle. ""Always wipe up spills before someone slips and falls.""",20400,680.0,2019-03-18 14:35:18,
71,child,0 days 00:11:30.000000000,See there's a spill.,20700,690.0,2019-03-18 14:35:28,
72,parent,0 days 00:11:32.000000000,Where?,20760,692.0,2019-03-18 14:35:30,Where
73,child,0 days 00:11:32.000000000,There.,20760,692.0,2019-03-18 14:35:30,
74,parent,0 days 00:11:34.000000000,"Oh, someone spilled something. So, always wipe it up. The children's eyes popped because see the doggie is trying... Oh, maybe that's why they were laughing because the doggie must have been trying to tie his shoe lace because he's put his hands up and now the doggie is looking like it's going to fall.",20820,694.0,2019-03-18 14:35:32,
75,parent,0 days 00:11:56.000000000,"Children's eyes popped. Now, Officer Buckle checked on Gloria again. ""Good dog."" he said. Officer Buckle thought of a safety tip he had discovered that morning. What was that safety tip?",21480,716.0,2019-03-18 14:35:54, What was that safety tip
76,parent,0 days 00:12:12.000000000,"Never leave a thumbs tack where you might sit on it. The audience roared because the doggie is again showing the action for how it would be if you have to sit on a thumbs stick. You know what a thumbs tack is? Those big orange... remember those pins you play with sometimes? Mama's big golden color ones, which has pin in it? Bit gold pin that you can re-stick onto papers.",21960,732.0,2019-03-18 14:36:10," You know what a thumbs tack is::: remember those pins you play with sometimes::: Mama's big golden color ones, which has pin in it"
77,child,0 days 00:12:40.000000000,Yeah.,22800,760.0,2019-03-18 14:36:38,
